[Wed Jun 08 16:19:40.262184 2016] [:error] [pid 25580] [client 96.57.0.130:59762] PHP Parse error:  syntax error, unexpected 'print_r' (T_STRING) in /var/www/development/order.monogramonline.com/app/Http/Controllers/LogisticsController.php on line 710, referer: http://dev.monogramonline.com/logistics/create_child_sku?store=3&id_catalog=pefaneformom2
[Mon Jun 27 13:42:31.450838 2016] [:error] [pid 10518] [client 98.14.148.218:54238] PHP Fatal error:  Class 'App\\Http\\Controllers\\Route' not found in /var/www/development/order.monogramonline.com/app/Http/Controllers/OrderController.php on line 819, referer: http://dev.monogramonline.com/orders/manual
[Mon Jun 27 13:49:45.300989 2016] [:error] [pid 10717] [client 98.14.148.218:54303] PHP Fatal error:  Call to a member function first() on null in /var/www/development/order.monogramonline.com/app/Http/Controllers/PrintController.php on line 405, referer: http://dev.monogramonline.com/orders/manual
[Mon Jun 27 13:53:52.528404 2016] [:error] [pid 10763] [client 98.14.148.218:54328] PHP Fatal error:  Call to a member function first() on null in /var/www/development/order.monogramonline.com/app/Http/Controllers/PrintController.php on line 405, referer: http://dev.monogramonline.com/orders/manual
[Mon Jun 27 14:20:23.792540 2016] [:error] [pid 11525] [client 98.14.148.218:54546] PHP Fatal error:  Call to undefined method Illuminate\\Support\\Facades\\Request::ajax() in /var/www/development/order.monogramonline.com/app/Http/Controllers/OrderController.php on line 842, referer: http://dev.monogramonline.com/orders/manual
[Mon Jun 27 14:20:29.151460 2016] [:error] [pid 11345] [client 98.14.148.218:54554] PHP Fatal error:  Call to undefined method Illuminate\\Support\\Facades\\Request::ajax() in /var/www/development/order.monogramonline.com/app/Http/Controllers/OrderController.php on line 842, referer: http://dev.monogramonline.com/orders/manual
[Thu Jun 30 11:30:40.748048 2016] [:error] [pid 25996] [client 69.201.181.187:61415] PHP Parse error:  syntax error, unexpected 'return' (T_RETURN), expecting function (T_FUNCTION) in /var/www/development/order.monogramonline.com/app/Http/Controllers/OrderController.php on line 32, referer: http://dev.monogramonline.com/orders/manual
[Thu Jun 30 11:41:18.240504 2016] [:error] [pid 26508] [client 69.201.181.187:61545] PHP Parse error:  syntax error, unexpected 'return' (T_RETURN), expecting function (T_FUNCTION) in /var/www/development/order.monogramonline.com/app/Http/Controllers/OrderController.php on line 32, referer: http://dev.monogramonline.com/orders/manual
[Thu Jun 30 11:41:20.701992 2016] [:error] [pid 26550] [client 69.201.181.187:61547] PHP Parse error:  syntax error, unexpected 'return' (T_RETURN), expecting function (T_FUNCTION) in /var/www/development/order.monogramonline.com/app/Http/Controllers/OrderController.php on line 32, referer: http://dev.monogramonline.com/orders/manual
[Thu Jun 30 11:41:21.665922 2016] [:error] [pid 26528] [client 69.201.181.187:61548] PHP Parse error:  syntax error, unexpected 'return' (T_RETURN), expecting function (T_FUNCTION) in /var/www/development/order.monogramonline.com/app/Http/Controllers/OrderController.php on line 32, referer: http://dev.monogramonline.com/orders/manual
[Thu Aug 18 04:52:46.751402 2016] [:error] [pid 30276] [client 69.201.181.187:51985] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 97 bytes) in /var/www/development/order.monogramonline.com/vendor/laravel/framework/src/Illuminate/Database/Eloquent/Model.php on line 494, referer: http://dev.monogramonline.com/items/batch
[Fri Aug 19 00:03:43.674111 2016] [:error] [pid 13098] [client 69.201.181.187:51430] PHP Warning:  Unknown: Input variables exceeded 1000. To increase the limit change max_input_vars in php.ini. in Unknown on line 0, referer: http://dev.monogramonline.com/items/batch
[Fri Aug 19 00:03:45.339416 2016] [:error] [pid 13098] [client 69.201.181.187:51430] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 92 bytes) in /var/www/development/order.monogramonline.com/vendor/laravel/framework/src/Illuminate/Database/Eloquent/Model.php on line 494, referer: http://dev.monogramonline.com/items/batch
[Fri Aug 19 00:22:38.209718 2016] [:error] [pid 13286] [client 103.230.107.6:26337] PHP Warning:  Unknown: Input variables exceeded 1000. To increase the limit change max_input_vars in php.ini. in Unknown on line 0, referer: http://dev.monogramonline.com/items/batch
[Fri Aug 19 00:22:40.122926 2016] [:error] [pid 13286] [client 103.230.107.6:26337] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 32 bytes) in /var/www/development/order.monogramonline.com/vendor/laravel/framework/src/Illuminate/Database/Eloquent/Model.php on line 476, referer: http://dev.monogramonline.com/items/batch
[Sat Aug 20 12:46:49.854819 2016] [:error] [pid 28510] [client 69.201.181.187:56098] PHP Warning:  Unknown: Input variables exceeded 1000. To increase the limit change max_input_vars in php.ini. in Unknown on line 0, referer: http://dev.monogramonline.com/items/batch
[Sat Aug 20 12:46:51.481666 2016] [:error] [pid 28510] [client 69.201.181.187:56098] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 64 bytes) in /var/www/development/order.monogramonline.com/vendor/laravel/framework/src/Illuminate/Database/Eloquent/Model.php on line 2320, referer: http://dev.monogramonline.com/items/batch
[Sat Aug 20 15:18:03.665879 2016] [:error] [pid 29707] [client 69.201.181.187:58199] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 88 bytes) in /var/www/development/order.monogramonline.com/vendor/laravel/framework/src/Illuminate/Database/Eloquent/Model.php on line 494, referer: http://dev.monogramonline.com/items/batch
[Sat Aug 20 15:22:41.970419 2016] [:error] [pid 29614] [client 69.201.181.187:58225] PHP Warning:  Unknown: Input variables exceeded 1000. To increase the limit change max_input_vars in php.ini. in Unknown on line 0, referer: http://dev.monogramonline.com/items/batch
[Sat Aug 20 15:22:43.631874 2016] [:error] [pid 29614] [client 69.201.181.187:58225] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 64 bytes) in /var/www/development/order.monogramonline.com/vendor/laravel/framework/src/Illuminate/Database/Eloquent/Model.php on line 2320, referer: http://dev.monogramonline.com/items/batch
[Sat Aug 20 15:22:44.199749 2016] [:error] [pid 28501] [client 69.201.181.187:58243] PHP Warning:  Unknown: Input variables exceeded 1000. To increase the limit change max_input_vars in php.ini. in Unknown on line 0, referer: http://dev.monogramonline.com/items/batch
[Sat Aug 20 15:22:45.792933 2016] [:error] [pid 28501] [client 69.201.181.187:58243] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 64 bytes) in /var/www/development/order.monogramonline.com/vendor/laravel/framework/src/Illuminate/Database/Eloquent/Model.php on line 2320, referer: http://dev.monogramonline.com/items/batch
[Sat Aug 20 15:45:32.505716 2016] [:error] [pid 29791] [client 69.201.181.187:58608] PHP Warning:  Unknown: Input variables exceeded 1000. To increase the limit change max_input_vars in php.ini. in Unknown on line 0, referer: http://dev.monogramonline.com/items/batch
[Sat Aug 20 15:45:34.157026 2016] [:error] [pid 29791] [client 69.201.181.187:58608] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 89 bytes) in /var/www/development/order.monogramonline.com/vendor/laravel/framework/src/Illuminate/Database/Eloquent/Model.php on line 494, referer: http://dev.monogramonline.com/items/batch
[Sat Aug 20 15:45:34.591421 2016] [:error] [pid 29788] [client 69.201.181.187:58618] PHP Warning:  Unknown: Input variables exceeded 1000. To increase the limit change max_input_vars in php.ini. in Unknown on line 0, referer: http://dev.monogramonline.com/items/batch
[Sat Aug 20 15:45:36.196146 2016] [:error] [pid 29788] [client 69.201.181.187:58618] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 88 bytes) in /var/www/development/order.monogramonline.com/vendor/laravel/framework/src/Illuminate/Database/Eloquent/Model.php on line 494, referer: http://dev.monogramonline.com/items/batch
[Sat Aug 20 16:18:00.598716 2016] [:error] [pid 31188] [client 69.201.181.187:58798] PHP Warning:  Unknown: Input variables exceeded 1000. To increase the limit change max_input_vars in php.ini. in Unknown on line 0, referer: http://dev.monogramonline.com/items/batch
[Sat Aug 20 16:18:02.244406 2016] [:error] [pid 31188] [client 69.201.181.187:58798] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 64 bytes) in /var/www/development/order.monogramonline.com/vendor/laravel/framework/src/Illuminate/Database/Eloquent/Model.php on line 2320, referer: http://dev.monogramonline.com/items/batch
[Sat Aug 20 16:18:53.847550 2016] [:error] [pid 31359] [client 69.201.181.187:58812] PHP Warning:  Unknown: Input variables exceeded 1000. To increase the limit change max_input_vars in php.ini. in Unknown on line 0, referer: http://dev.monogramonline.com/items/batch
[Sat Aug 20 16:18:55.524683 2016] [:error] [pid 31359] [client 69.201.181.187:58812] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 32 bytes) in /var/www/development/order.monogramonline.com/vendor/laravel/framework/src/Illuminate/Database/Eloquent/Model.php on line 494, referer: http://dev.monogramonline.com/items/batch
[Sat Aug 20 17:32:13.108913 2016] [:error] [pid 31917] [client 69.201.181.187:59315] PHP Warning:  Unknown: Input variables exceeded 1000. To increase the limit change max_input_vars in php.ini. in Unknown on line 0, referer: http://dev.monogramonline.com/items/batch
[Sat Aug 20 17:32:14.727609 2016] [:error] [pid 31917] [client 69.201.181.187:59315] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 97 bytes) in /var/www/development/order.monogramonline.com/vendor/laravel/framework/src/Illuminate/Database/Eloquent/Model.php on line 494, referer: http://dev.monogramonline.com/items/batch
[Sat Aug 20 17:33:02.401572 2016] [:error] [pid 32293] [client 69.201.181.187:59340] PHP Fatal error:  Allowed memory size of 134217728 bytes exhausted (tried to allocate 88 bytes) in /var/www/development/order.monogramonline.com/vendor/laravel/framework/src/Illuminate/Database/Eloquent/Model.php on line 494, referer: http://dev.monogramonline.com/items/batch
[Sat Aug 20 17:37:47.636456 2016] [:error] [pid 32271] [client 69.201.181.187:59377] PHP Warning:  Unknown: Input variables exceeded 1000. To increase the limit change max_input_vars in php.ini. in Unknown on line 0, referer: http://dev.monogramonline.com/items/batch
